#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
0	-0.0018743439634994075	0.0	34.99784341927371
10	-50.901367779850844	0.12902186770701268	35.121905458844346
20	-9.711801555378907	0.06885750874446965	35.052337944707766
30	-27.355835799920676	0.12523562095808102	35.10446483882072
40	10.568264143410765	0.07368955623346321	35.042811678431285
50	37.610770848049626	0.02019878884028605	34.99811281855066
60	26.44742322525542	0.05570799238536487	35.036842479167554
70	21.135505502350703	0.06658098822397857	35.04977308614137
80	5.781610557700491	0.09441989877040058	35.08395953680257
90	21.855842790628074	0.10198513818510548	35.07421760039702
100	52.913077792347565	0.07561563038936811	35.033968743635086
110	120.52838548957628	-0.03286762083103966	34.91276209382466
120	92.5854307587275	0.02484742728610558	34.972926731830725
130	95.16105016111322	0.018661049339504337	34.97092411761519
140	103.44009326020681	0.0057470986210667275	34.965199272133425
150	82.30680432957614	0.06358872180901637	35.03348577232931
160	86.47341744129322	0.05604120269987804	35.03349046755119
170	7.461980625056825	0.20292724785071825	35.19375090296572
180	20.222052576408572	0.17348841402717183	35.16901236003081
190	25.613870500690293	0.16584356334996186	35.157329320925385
200	60.95175308071123	0.10162199944148219	35.10024071954493
210	107.00673751020668	0.02822496415808958	35.01645784299149
220	152.0415181264277	-0.0686807793584558	34.92498214831326
230	172.17269983921926	-0.08892724288760044	34.896160445240966
240	237.17619640831714	-0.22045303260525384	34.76657810182072
250	298.87954217205186	-0.33630870258772905	34.652999954837966
260	301.9647856240058	-0.32967868371022246	34.66335154323655
270	333.8491626891745	-0.39500836284511376	34.60630536968661
280	331.5051788280874	-0.3591457395014984	34.6290060928696
290	306.31276453390376	-0.3144310548175094	34.686924738437106
300	319.2431929069096	-0.3107414065633787	34.675044012372936
310	350.06935671595056	-0.37549804224371003	34.611470066150034
320	350.18741290170186	-0.35359244966512493	34.628201834631845
330	322.3024660277321	-0.2977659450682947	34.682148156364256
340	312.6178965684571	-0.2647839280784341	34.70917248005202
350	331.12049699439103	-0.28845120209057173	34.68141714001895
360	351.86508805635555	-0.31778339702413605	34.641224875284074
370	379.9553585708632	-0.35465795870197636	34.5952336339849
380	400.14018198051394	-0.38663010197804015	34.561343879397974
390	395.00329523312007	-0.351601169340894	34.58739353536198
400	331.3282298348456	-0.20101815323014807	34.746169758694265
410	313.4303606534158	-0.13356472305747852	34.80515923595237
420	270.5590545791184	-0.03691640942335435	34.91055739471944
430	217.1585730063237	0.07930366103227753	35.034314193230614
440	218.39229276721147	0.07575384462592792	35.03672424114446
450	214.6227335882151	0.08558522654147614	35.05973784571128
460	216.86616383308484	0.10578911516528325	35.06922208803611
470	204.02008325154614	0.13560665150963497	35.10388925019562
480	209.89561004681894	0.14478806037435288	35.105934354322486
490	208.7689948902488	0.12806021749164126	35.103499671115415
500	204.645080348161	0.13707716192287928	35.12250078012669
510	186.78099418093495	0.1569916888525948	35.16405392243619
520	156.27176337956382	0.2256029635917602	35.24194756621716
530	81.2916868932036	0.39043489303117224	35.42049683375432
540	65.57894311211814	0.427089017878182	35.46291708517504
550	111.0781027694756	0.360084604796304	35.386088399115266
560	147.17811101505353	0.28506677214246123	35.31816148909793
570	221.51000445160196	0.16193055688782723	35.173705434031255
580	178.67022944786783	0.24777141642906822	35.2753951096228
590	94.54223537528384	0.4365922428788763	35.46376860882103
600	58.204724817533005	0.5049364282474595	35.54654253355732
610	-16.118335762195553	0.6549995748677967	35.710498785231216
620	6.573707328893333	0.6093645178810501	35.66674229965501
